x,t=steady
2.263175879396984568e-03,1.579496831755496448e+19
2.293311557788944507e-03,1.579475809136495206e+19
2.323447236180904447e-03,1.579454206774750413e+19
2.353582914572863952e-03,1.579432002253189325e+19
2.383718592964823892e-03,1.579409172070042010e+19
2.413854271356783831e-03,1.579385691576377958e+19
2.443989949748743336e-03,1.579361534909468672e+19
2.474125628140703276e-03,1.579336674921678643e+19
2.504261306532663215e-03,1.579311083104558080e+19
2.534396984924622721e-03,1.579284729507754189e+19
2.564532663316582660e-03,1.579257582652338176e+19
2.594668341708542599e-03,1.579229609438129562e+19
2.624804020100502105e-03,1.579200775044538778e+19
2.654939698492462044e-03,1.579171042824406426e+19
2.685075376884421983e-03,1.579140374190297702e+19
2.715211055276381489e-03,1.579108728492637389e+19
2.745346733668341428e-03,1.579076062889014272e+19
2.775482412060301367e-03,1.579042332203944141e+19
2.805618090452260873e-03,1.579007488778314752e+19
2.835753768844220812e-03,1.578971482307616358e+19
2.865889447236180752e-03,1.578934259668055654e+19
2.896025125628140257e-03,1.578895764729516442e+19
2.926160804020100197e-03,1.578855938154218496e+19
2.956296482412060136e-03,1.578814717179880858e+19
2.986432160804020075e-03,1.578772035386014106e+19
3.016567839195979581e-03,1.578727822441869926e+19
3.046703517587939520e-03,1.578682003834418586e+19
3.076839195979899459e-03,1.578634500574580736e+19
3.106974874371858965e-03,1.578585228879743386e+19
3.137110552763818904e-03,1.578534099830392627e+19
3.167246231155778843e-03,1.578481018998506906e+19
3.197381909547738349e-03,1.578425886045069107e+19
3.227517587939698288e-03,1.578368594283819622e+19
3.257653266331658228e-03,1.578309030208048333e+19
3.287788944723617733e-03,1.578247072976908288e+19
3.317924623115577672e-03,1.578182593857344717e+19
3.348060301507537612e-03,1.578115455617303757e+19
3.378195979899497117e-03,1.578045511865474662e+19
3.408331658291457057e-03,1.577972606332200141e+19
3.438467336683416996e-03,1.577896572085702656e+19
3.468603015075376501e-03,1.577817230677061222e+19
3.498738693467336441e-03,1.577734391206633472e+19
3.528874371859296380e-03,1.577647849303830323e+19
3.559010050251255886e-03,1.577557386011169997e+19
3.589145728643215825e-03,1.577462766562531942e+19
3.619281407035175764e-03,1.577363739044311245e+19
3.649417085427135270e-03,1.577260032926863155e+19
3.679552763819095209e-03,1.577151357452119859e+19
3.709688442211055148e-03,1.577037399861517722e+19
3.739824120603014654e-03,1.576917823446509158e+19
3.769959798994974593e-03,1.576792265401641165e+19
3.800095477386934532e-03,1.576660334457804595e+19
3.830231155778894038e-03,1.576521608270321664e+19
3.860366834170853977e-03,1.576375630533385011e+19
3.890502512562813917e-03,1.576221907788646400e+19
3.920638190954774289e-03,1.576059905891581542e+19
3.950773869346733795e-03,1.575889046094425907e+19
3.980909547738693301e-03,1.575708700699021517e+19
4.011045226130653674e-03,1.575518188226574746e+19
4.041180904522613179e-03,1.575316768044138496e+19
4.071316582914572685e-03,1.575103634379273626e+19
4.101452261306533058e-03,1.574877909644811264e+19
4.131587939698492563e-03,1.574638636984545485e+19
4.161723618090452069e-03,1.574384771938002125e+19
4.191859296482412442e-03,1.574115173107578880e+19
4.221994974874371948e-03,1.573828591694344806e+19
4.252130653266331453e-03,1.573523659748849459e+19
4.282266331658291826e-03,1.573198876960269107e+19
4.312402010050251332e-03,1.572852595780287488e+19
4.342537688442210837e-03,1.572483004646743859e+19
4.372673366834171210e-03,1.572088109035411661e+19
4.402809045226130716e-03,1.571665710025269248e+19
4.432944723618090221e-03,1.571213380012277760e+19
4.463080402010050594e-03,1.570728435147359027e+19
4.493216080402010100e-03,1.570207904004486144e+19
4.523351758793969606e-03,1.569648491902417101e+19
4.553487437185929979e-03,1.569046540206099866e+19
4.583623115577889484e-03,1.568397979818327245e+19
4.613758793969848990e-03,1.567698277934966989e+19
4.643894472361809363e-03,1.566942376973809869e+19
4.674030150753768868e-03,1.566124624392195482e+19
4.704165829145728374e-03,1.565238691875585024e+19
4.734301507537688747e-03,1.564277482099914342e+19
4.764437185929648252e-03,1.563233020935028326e+19
4.794572864321607758e-03,1.562096332552218829e+19
4.824708542713568131e-03,1.560857294410879181e+19
4.854844221105527637e-03,1.559504468508264858e+19
4.884979899497487142e-03,1.558024904559170765e+19
4.915115577889447515e-03,1.556403909899199898e+19
4.945251256281407021e-03,1.554624779839732736e+19
4.975386934673366526e-03,1.552668480898379776e+19
5.005522613065326899e-03,1.550513277727505613e+19
5.035658291457286405e-03,1.548134292591862784e+19
5.065793969849245910e-03,1.545502983811412173e+19
5.095929648241206283e-03,1.542586526568467866e+19
5.126065326633165789e-03,1.539347075728269722e+19
5.156201005025125295e-03,1.535740885645374259e+19
5.186336683417085668e-03,1.531717256075603763e+19
5.216472361809045173e-03,1.527217265963774362e+19
5.246608040201004679e-03,1.522172247614367539e+19
5.276743718592965052e-03,1.516501942034477670e+19
5.306879396984924557e-03,1.510112261358570906e+19
5.337015075376884063e-03,1.502892565295174451e+19
5.367150753768844436e-03,1.494712334255114035e+19
5.397286432160803941e-03,1.485417090612734771e+19
5.427422110552763447e-03,1.474823379267307725e+19
5.457557788944723820e-03,1.462712566442314547e+19
5.487693467336683326e-03,1.448823147635606323e+19
5.517829145728642831e-03,1.432841166620762726e+19
5.547964824120603204e-03,1.414388230360934400e+19
5.578100502512562710e-03,1.393006450038062899e+19
5.608236180904522215e-03,1.368139432978506138e+19
5.638371859296482588e-03,1.339108175956906803e+19
5.668507537688442094e-03,1.305080342077042074e+19
5.698643216080401599e-03,1.265030906150980403e+19
5.728778894472361972e-03,1.217691478102926950e+19
5.758914572864321478e-03,1.161484691040732774e+19
5.789050251256280984e-03,1.094438771652097434e+19
5.819185929648241357e-03,1.014075654341734605e+19
5.849321608040200862e-03,9.172635535528000512e+18
5.879457286432161235e-03,8.000214755224718336e+18
5.909592964824120741e-03,6.572582989238504448e+18
5.939728643216080246e-03,4.824221457272602624e+18
5.969864321608040619e-03,2.670258508875545600e+18
6.000000000000000125e-03,-5.184884108721076927e+02
